날짜,설비용량(메가와트),경도,위도,발전기명,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2025-04-28,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,14880,64128,179664,315072,417648,488544,530928,540480,501744,443760,342048,197424,49632,912,0,0,0,0
2025-04-29,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,12672,62208,183072,321936,419472,489024,521760,529056,490128,418128,316848,181152,47088,1056,0,0,0,0
2025-04-30,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,11424,63456,177552,307920,420144,489888,528336,529248,493680,431856,330240,190704,41472,0,0,0,0,0
2025-05-01,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,17472,30768,22752,2832,6048,16800,33840,25872,55680,88416,79680,42000,23808,2160,0,0,0,0
2025-05-02,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,12576,63936,196704,336336,433008,507360,533904,469632,309408,218640,125280,41232,7584,0,0,0,0,0
2025-05-03,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,3456,10080,26784,69648,150384,388368,458112,312288,275088,329472,192672,56640,1728,0,0,0,0
2025-05-04,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,17376,65424,195408,334704,436608,501408,540720,546864,516672,449040,345792,201360,58464,1920,0,0,0,0
2025-05-05,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,12528,44976,83568,157200,186288,131472,86880,92592,74304,44304,44400,37488,10800,0,0,0,0,0
2025-05-06,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,48,22032,80112,185616,306480,280704,366480,254352,243792,273216,231744,219600,155616,53280,2976,0,0,0,0
2025-05-07,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,15792,77520,188448,299232,424800,487920,522000,524976,477408,388032,253584,156624,56400,2304,0,0,0,0
2025-05-08,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,240,23136,78096,183408,312384,404544,469200,485520,475392,438624,367296,199344,103152,33456,912,0,0,0,0
2025-05-09,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,192,17808,24144,34560,80304,134688,109872,49632,27168,32784,51696,23904,5952,0,0,0,0,0
2025-05-10,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,768,30048,31200,13488,23328,53760,75648,112848,95184,59328,45888,112656,11088,0,0,0,0,0
2025-05-11,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,20208,74160,136752,186864,299088,436320,440496,416016,374544,322416,315600,168096,45936,1488,0,0,0,0
2025-05-12,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,240,24144,80160,192816,316128,411792,474720,502224,503664,483744,426720,320448,192192,55152,2400,0,0,0,0
2025-05-13,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,384,34752,77616,161952,287328,398352,430032,406896,366048,287136,330960,318192,139152,58608,3696,0,0,0,0
2025-05-14,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,384,21168,74352,191376,316080,410688,477072,487632,457968,341952,293520,202320,173376,47472,2160,0,0,0,0
2025-05-15,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,240,14064,24480,61968,91680,166896,116352,160752,146064,172416,161232,72624,28032,864,0,0,0,0
2025-05-16,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,1104,2496,40272,69168,71040,84384,129072,134832,87504,39840,15168,5088,624,0,0,0,0,0
2025-05-17,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,480,27360,76608,202608,311568,421248,377232,469152,312240,272352,149040,38928,480,0,0,0,0,0,0
2025-05-18,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,96,31344,93360,195360,265104,299184,476928,517200,521472,487344,428112,329424,201744,63456,3936,0,0,0,0
2025-05-19,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,144,22032,71088,131616,157440,253632,248448,123504,197040,277728,120864,54480,15408,912,0,0,0,0,0
2025-05-20,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,16704,49968,98160,147024,141264,169728,184848,329280,329664,176400,77136,37008,14352,1824,0,0,0,0
2025-05-21,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,816,26160,81360,163104,234048,314928,440544,478560,445104,417648,376176,274512,149568,59376,6912,0,0,0,0
2025-05-22,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,1296,11904,57408,162768,243936,247824,189936,317040,385536,326592,281712,145968,57888,3936,0,0,0,0
2025-05-23,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,7248,26352,59376,62736,61344,182592,181920,151008,130416,87456,76800,51072,11328,288,0,0,0,0
2025-05-24,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,13920,37824,48288,92784,118752,222480,228432,210576,349440,423456,272976,156144,53808,5424,0,0,0,0
2025-05-25,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1104,28656,85008,186576,307392,139392,0,249696,501696,463200,399984,303984,184080,62640,5760,0,0,0,0
2025-05-26,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1104,36384,87792,165504,284736,402192,469056,527760,512976,475440,389280,289104,130176,52848,8640,0,0,0,0
2025-05-27,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1584,24528,87408,159792,280032,379968,436032,465456,462096,432480,368352,271248,155184,51360,6096,0,0,0,0
2025-05-28,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,15600,86592,163920,285696,299184,392976,453168,436848,452160,394032,297408,176640,48336,5760,0,0,0,0
2025-05-29,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1296,29376,82320,178560,289248,379248,444384,444336,383424,333792,346272,217920,178368,63552,6720,0,0,0,0
2025-05-30,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,720,26304,76224,157056,258144,342000,408720,455952,471312,444144,364800,264144,152736,55248,5856,0,0,0,0
2025-05-31,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,336,24720,95280,195264,238128,262320,343584,267072,303216,292896,233568,234816,173856,72720,10896,0,0,0,0
2025-06-01,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1728,28464,81312,175392,291792,381456,449088,472800,476592,444720,345504,245760,125664,50064,5712,0,0,0,0
2025-06-02,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,4752,30336,51312,54240,150480,152400,150096,163392,86736,134304,101184,45072,18240,4128,0,0,0,0
2025-06-03,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1296,26352,79008,187440,309312,403584,467280,481488,331296,483600,434832,345936,215712,72336,7008,0,0,0,0
2025-06-04,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1392,22032,72000,190560,316656,413040,476928,508176,511536,490608,435120,347952,218256,71424,4992,0,0,0,0
2025-06-05,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1584,23712,73632,191040,310320,397392,460224,489312,459792,384768,316608,238896,132864,65952,6384,0,0,0,0
2025-06-06,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,576,20352,64320,134208,184944,328656,433536,464400,422592,349632,329952,315168,199296,75552,10704,0,0,0,0
2025-06-07,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1248,33504,81312,167040,248256,322176,367680,453360,460368,436848,356880,216384,147792,49536,8928,0,0,0,0
2025-06-08,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,4704,43824,109248,281616,375408,453216,466704,470160,415104,406656,304176,136464,46944,5712,0,0,0,0
2025-06-09,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,384,6000,44544,110448,254592,339792,380496,486000,452448,464352,415152,319536,172560,54912,6480,0,0,0,0
2025-06-10,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1728,28752,84624,155184,200352,187824,228624,233712,326496,342336,424080,299280,168768,81696,13536,0,0,0,0
2025-06-11,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1776,23952,73536,189456,309264,398400,459072,495024,497568,473184,421680,335904,211728,74400,11184,0,0,0,0
2025-06-12,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1728,23040,73056,188928,309792,384816,418848,472080,475248,460320,300144,259680,97248,57024,9552,0,0,0,0
2025-06-13,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1152,23232,80112,104832,138240,171696,288288,227952,180960,132240,42192,23856,8064,48,144,0,0,0,0
2025-06-14,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,1056,47904,137280,293472,379728,461568,491472,493872,467040,411168,315792,190320,73392,10080,0,0,0,0
2025-06-15,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,2544,43680,85920,187488,255600,367488,396336,425808,393696,340416,166032,94464,82032,15024,48,0,0,0,0
2025-06-16,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,6384,28512,56880,67248,86208,105552,34944,230160,96576,142800,195696,85008,24816,3552,0,0,0,0
2025-06-17,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1632,36240,83040,97824,99552,138480,257568,431712,369504,435984,395952,299184,179664,62928,9360,0,0,0,0
2025-06-18,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,22896,79824,180576,295296,381504,448080,477456,479376,454272,385104,299760,168720,59712,10320,0,0,0,0
2025-06-19,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1008,26352,81696,181872,291552,378576,412368,392448,254112,207072,157296,226512,103488,40992,5904,0,0,0,0
2025-06-20,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,4032,22512,29184,25728,39888,91488,74208,55056,55776,48768,23424,9312,2016,0,0,0,0,0
2025-06-21,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,6240,31776,55152,73680,84864,96624,82080,88560,57888,111888,109728,61008,23472,336,0,0,0,0
2025-06-22,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1200,23280,71472,188640,309360,395856,456336,489216,492768,469968,419568,334992,214368,78384,9552,0,0,0,0
2025-06-23,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1440,25152,78048,182256,300096,395856,457632,483936,492576,473856,417456,328416,201312,69312,7968,0,0,0,0
2025-06-24,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,144,22368,58800,85680,130944,176160,234624,260352,155280,104256,104448,91296,49968,14112,240,0,0,0,0
2025-06-25,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,4992,21648,38496,49440,98544,97392,66912,53232,15504,50976,21792,11232,3936,1728,0,0,0,0
2025-06-26,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,5616,41520,35712,65904,83520,125664,97344,280032,472896,423360,334752,216240,80208,13776,0,0,0,0
2025-06-27,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,672,21648,60144,108096,192816,271584,334464,228576,441456,438912,377520,291840,174336,66960,4992,0,0,0,0
2025-06-28,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,1296,13968,39360,105984,123456,209184,118368,182304,169152,143712,159024,93744,46032,4128,0,0,0,0
2025-06-29,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,1344,13632,85584,156960,148128,223008,217008,328272,365472,397536,333216,216240,78288,4944,0,0,0,0
2025-06-30,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,12336,66672,129456,219120,335856,357072,267840,217008,227520,319584,234576,180384,98928,6528,0,0,0,0
2022-04-01,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,32352,212064,441792,628032,730944,782496,798144,764640,671424,512640,281088,43392,0,0,0,0,0
2022-04-02,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,96,34752,227328,442752,609696,719232,780576,798336,763488,650496,399072,157632,40704,0,0,0,0,0
2022-04-03,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,96,38976,217152,431520,600000,709248,766176,776736,735264,644256,480384,248544,37824,0,0,0,0,0
2022-04-04,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,41376,224064,430272,596256,708384,766464,782304,751392,655296,487968,259296,38304,0,0,0,0,0
2022-04-05,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,96,68832,221760,399072,547776,596160,685248,685632,617856,470400,338208,132096,18816,0,0,0,0,0
2022-04-06,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,13632,116160,184704,455520,661248,744480,758784,705216,617856,457152,237696,24672,0,0,0,0,0
2022-04-07,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,29760,203232,423072,607392,725568,789504,794688,746112,642240,477888,244128,38112,0,0,0,0,0
2022-04-08,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,38304,227424,430080,592800,698784,751968,750720,704736,614400,469632,260352,45696,0,0,0,0,0
2022-04-09,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,31776,132576,380736,554400,621120,717600,736704,689856,577344,385248,189024,30240,0,0,0,0,0
2022-04-10,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,96,52032,215712,409344,564768,657600,703104,712704,689952,597792,456480,238560,35808,0,0,0,0,0
2022-04-11,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,96,53952,189792,393408,554208,623040,560832,648288,667392,572352,428064,229536,40320,0,0,0,0,0
2022-04-12,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,41760,111168,180288,327456,671712,726432,586272,584064,399936,297696,18048,0,0,0,0,0,0
2022-04-13,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,0,32352,23808,10080,27360,55488,35424,576,17088,96,0,0,0,0,0,0
2022-04-14,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,96,15168,57024,116256,376800,673728,710208,476640,603840,443424,220512,44736,0,0,0,0,0
2022-04-15,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,44736,243168,453216,600672,698688,756576,780672,747360,636288,440736,176832,18624,0,0,0,0,0
2022-04-16,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,1152,59712,241536,446592,588960,709248,729120,746880,749184,652896,498528,285024,62304,0,0,0,0,0
2022-04-17,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,192,54720,247200,447840,592704,698784,754560,780096,742656,623136,441696,182688,25344,0,0,0,0,0
2022-04-18,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,5664,64800,182592,223776,373152,521088,712032,726336,709152,614208,435168,213600,28512,0,0,0,0,0
2022-04-19,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,3264,67776,237408,429024,578208,673440,736416,760800,707520,610368,452736,242016,50976,0,0,0,0,0
2022-04-20,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,288,58944,244512,440256,593184,691104,742752,757248,710592,613344,459360,259392,58656,0,0,0,0,0
2022-04-21,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,11232,90816,197856,397536,492576,518208,392352,669600,481920,547296,393888,219168,42624,0,0,0,0,0
2022-04-22,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,96,66624,86400,208608,271488,250176,240864,118368,124512,132864,87552,36384,96,0,0,0,0,0
2022-04-23,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,12768,105312,223584,324480,433152,488448,601536,543552,696096,501120,382752,157152,45792,0,0,0,0,0
2022-04-24,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,22080,150240,353664,435072,657888,724704,729504,695040,600960,327264,88128,2208,0,0,0,0,0
2022-04-25,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,53088,121920,160128,278976,405120,475968,335712,225888,128160,53472,3264,0,0,0,0,0,0
2022-04-26,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,480,74976,220896,400320,584064,629472,659424,683712,639360,499584,238080,170016,69504,0,0,0,0,0
2022-04-27,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,6432,76416,244800,433152,579840,680064,729408,732000,689664,587136,440736,239904,56736,0,0,0,0,0
2022-04-28,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,7872,83616,230976,408960,548640,645120,692256,718944,639648,255648,163872,78432,1440,0,0,0,0,0
2022-04-29,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,8256,50688,415104,600192,646752,524256,431328,286848,277056,197184,109440,37344,0,0,0,0,0
2022-04-30,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,192,87360,174048,287328,454464,491328,732096,695712,646944,362688,269376,123264,24576,0,0,0,0,0
2022-05-01,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,384,56832,259104,463968,615456,717888,771360,784416,737376,626304,442080,162816,13632,0,0,0,0,0
2022-05-02,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,7488,73536,255264,405408,588864,699264,764832,777792,734304,634560,477312,276672,73920,0,0,0,0,0
2022-05-03,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,864,56736,260736,460032,605760,690720,741312,736704,703104,613632,461376,268416,68544,0,0,0,0,0
2022-05-04,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,7392,68160,249216,442080,581184,675840,723264,732960,692160,596160,446016,253152,64896,0,0,0,0,0
2022-05-05,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,288,48288,256992,456576,592416,689664,729696,734112,693120,603360,468768,285696,82560,0,0,0,0,0
2022-05-06,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,12096,68832,250368,445056,575328,657696,715488,675648,691968,604224,470592,215712,57216,480,0,0,0,0
2022-05-07,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,12864,60672,136608,415200,684000,735744,762624,725088,597696,460992,194400,78240,0,0,0,0,0
2022-05-08,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,1440,62784,152064,210144,336096,314592,148800,110880,141024,159744,59424,79200,1728,0,0,0,0,0
2022-05-09,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,11328,65664,254016,456864,601920,657600,723264,742944,693504,592512,444576,276480,75360,0,0,0,0,0
2022-05-10,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,25536,63840,255552,468384,599904,703872,737088,732768,681696,592896,240768,149280,5376,0,0,0,0,0
2022-05-11,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,13824,105696,248640,445728,558432,639744,539616,667968,310848,421536,289440,133920,43392,0,0,0,0,0
2022-05-12,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,21600,99936,223200,412608,554304,660960,705120,711072,668352,583488,443904,260160,84384,96,0,0,0,0
2022-05-13,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,12480,61152,229440,382176,559968,445248,222144,218496,350784,525216,422880,264576,66624,96,0,0,0,0
2022-05-14,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,4800,71616,254976,399456,494208,551520,564480,487104,498624,572928,492672,289632,82752,0,0,0,0,0
2022-05-15,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,576,53184,248448,440352,599904,693984,748416,761760,722304,628128,489408,298848,105312,384,0,0,0,0
2022-05-16,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,3168,59808,253536,447936,587616,674880,726720,740448,693600,600576,453216,264960,77184,0,0,0,0,0
2022-05-17,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,13152,71808,244416,429504,566016,654144,690432,697344,651552,558816,409632,236448,67584,0,0,0,0,0
2022-05-18,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,18048,96864,120288,91104,316896,577440,698784,706080,656832,560256,420480,234720,72288,96,0,0,0,0
2022-05-19,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,26688,101856,217536,335136,352800,323712,384672,449376,496896,480288,357216,211488,64032,96,0,0,0,0
2022-05-20,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,21120,94656,244896,405024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-25,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0
2022-05-26,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,288,49344,229920,455040,591168,686496,743136,747264,697632,615264,481440,295776,98112,0,0,0,0,0
2022-05-27,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,28128,55392,260928,446304,588480,681888,734592,741600,704352,614688,475776,292896,99648,96,0,0,0,0
2022-05-28,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,18816,87072,241920,427776,548352,649152,654528,671136,650496,574944,443904,270336,93216,288,0,0,0,0
2022-05-29,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,15072,70464,126720,151392,422400,524352,513024,626688,522432,594432,455040,279936,96768,384,0,0,0,0
2022-05-30,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,16800,57024,145536,131904,146496,265728,289824,230496,219744,152544,101568,15552,0,0,0,0,0,0
2022-05-31,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,672,50304,236832,396096,466848,642912,691968,717024,637440,590496,457248,281760,103392,6720,0,0,0,0
2022-06-01,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,288,38976,237216,438336,543360,660192,708192,729888,698784,614304,481248,299040,103584,672,0,0,0,0
2022-06-02,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,36960,99168,248448,427776,472992,591168,695328,701856,668352,580608,445056,265536,94560,1056,0,0,0,0
2022-06-03,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,6528,90432,213792,390624,527616,612576,650400,657600,617376,549792,369312,241920,94656,192,0,0,0,0
2022-06-04,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,35712,107808,197376,322272,389184,420096,573216,401856,415008,187200,205248,203424,55392,0,0,0,0,0
2022-06-05,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,960,63456,117600,184992,185088,200064,244128,190560,75648,75168,64608,39744,17088,96,0,0,0,0
2022-06-06,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,480,18048,37344,360864,239040,581664,697536,662208,567456,342432,194112,71616,2016,0,0,0,0
